RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
0,64,216,2,86,18,5,1,60,42,6,4,25,2,36,0,4,3,40,58,1,4,1,60
0,84,330,5,68,21,0,0,100,-7,7,8,21,2,24,-7,0,0,4,29,2,3,1,33
0,85,315,11,120,19,0,0,100,-7,7,8,19,1,21,10,0,0,2,57,4,2,0,40
0,33,243,12,88,13,6,1,50,1,3,3,20,0,55,0,2,2,51,66,2,4,-8,100
0,87,32,2,89,20,0,0,100,-7,5,7,3,1,18,-7,0,0,14,22,4,1,0,83
0,88,278,20,138,10,0,0,100,-7,7,8,21,0,27,-8,0,0,3,62,1,1,0,50
0,87,210,20,97,16,0,0,100,-7,7,8,16,0,25,-8,0,0,19,-8,3,1,0,50
0,79,238,7,92,23,0,0,96,59,6,6,23,1,22,0,0,0,31,49,8,3,0,61
0,85,146,1,64,42,0,0,100,-7,5,8,43,7,30,0,1,1,5,90,3,4,0,35
0,69,211,1,79,29,0,0,97,9,4,6,30,1,50,1,4,4,33,65,5,3,1,80
0,75,255,3,102,30,0,0,97,22,6,6,39,2,23,-8,0,0,31,72,9,6,2,57
0,74,142,2,60,44,2,2,98,18,6,6,47,4,28,5,0,0,0,90,3,5,1,40
0,82,178,1,78,24,0,0,92,36,6,6,26,4,27,5,1,1,7,100,5,3,0,57
0,84,263,0,146,7,0,0,100,-7,7,8,9,2,0,0,3,3,17,-8,4,-8,1,67
0,85,281,4,94,39,0,0,98,48,6,6,43,4,33,0,3,2,14,90,7,4,0,48
0,75,342,26,170,13,2,0,69,62,6,5,16,0,31,-8,0,0,70,-8,4,1,-8,63
0,66,38,1,21,9,1,1,100,-7,7,8,11,3,20,0,4,4,24,-8,4,-8,1,75
0,69,108,7,60,30,0,0,100,-7,7,8,30,1,30,0,1,1,71,68,7,4,4,100
0,84,282,14,84,12,0,0,100,-7,7,8,12,0,50,-8,0,0,53,65,2,3,0,83
0,79,200,20,90,33,1,1,97,56,5,2,38,0,29,23,0,0,6,-8,2,1,0,60
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,70,241,4,88,10,2,0,75,56,6,5,13,1,50,-8,1,0,39,68,4,2,2,100
0,81,93,13,50,9,0,0,100,-7,7,8,9,0,11,0,0,0,23,-8,2,1,0,60
0,73,184,5,69,13,0,0,85,5,4,6,13,1,23,0,2,2,8,92,1,2,0,43
0,87,388,9,161,17,0,0,100,-7,7,8,12,1,24,-8,0,0,12,85,8,3,0,85
0,83,83,22,80,7,0,0,100,-7,7,8,11,0,29,2,1,1,30,43,2,1,0,75
0,77,345,5,108,23,0,0,91,54,6,6,28,2,22,0,1,1,35,-8,3,1,1,36
0,87,437,2,137,25,0,0,100,-7,7,8,25,1,12,4,1,1,4,-8,6,1,0,50
0,78,141,6,63,22,0,0,100,-7,7,8,22,1,45,0,0,0,46,38,2,3,1,63
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,84,144,16,73,15,0,0,100,-7,7,8,16,0,0,3,1,1,5,-8,2,-8,0,29
0,76,170,2,74,33,0,0,100,-7,7,8,34,5,38,12,1,0,20,-8,4,4,0,67
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,81,159,1,78,21,0,0,92,18,6,6,24,2,38,0,1,1,4,-8,2,-8,0,50
0,75,301,11,117,14,0,0,93,7,4,6,10,1,20,-8,0,0,15,-8,5,1,0,75
0,73,251,3,77,33,0,0,100,-7,7,8,37,3,35,0,2,2,20,62,7,2,2,69
0,85,280,3,106,22,0,0,95,70,6,6,22,2,32,3,3,3,1,17,1,2,0,50
0,77,178,5,80,18,0,0,100,-7,7,8,18,3,39,4,2,2,24,-8,4,1,0,71
0,87,81,4,126,14,0,0,100,-7,7,8,4,1,14,-7,2,2,4,-8,3,1,0,40
0,89,357,1,125,15,0,0,100,-7,7,8,18,2,39,-8,1,0,6,31,4,2,0,55
0,86,323,5,71,33,0,0,100,-7,7,8,34,2,41,-7,1,1,6,87,2,3,0,31
0,90,240,1,96,20,0,0,100,-7,7,8,22,1,32,-8,0,0,0,77,2,3,0,36
0,76,73,4,32,15,0,0,100,-7,7,8,15,2,20,4,1,1,21,86,5,2,0,54
0,63,232,2,103,14,2,2,88,21,6,4,17,1,6,1,4,4,11,-8,1,-8,0,17
0,80,208,12,76,30,1,0,97,23,6,5,31,0,13,0,0,0,1,71,5,2,0,35
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,80,138,4,61,18,0,0,94,39,6,6,18,2,11,17,1,0,0,-8,2,-8,1,29
0,85,446,11,183,8,0,0,100,-7,7,8,9,1,67,0,0,0,12,69,1,2,-8,75
0,76,408,4,94,32,0,0,100,-7,7,8,32,2,16,8,0,0,35,48,5,4,2,47
0,87,216,15,79,21,0,0,100,-7,7,8,22,0,14,-8,0,0,10,-8,3,1,0,36
0,69,216,35,100,12,0,0,92,26,6,6,14,0,42,0,2,2,57,-8,3,2,2,100
0,73,287,4,102,10,1,0,55,13,6,5,11,3,55,-7,2,2,30,65,2,2,0,67
0,73,229,4,56,32,0,0,100,-7,7,8,33,5,63,5,1,1,18,69,3,12,1,83
0,75,195,10,84,19,0,0,100,-7,7,8,19,1,16,7,0,0,33,-8,3,-8,1,75
0,77,175,39,90,9,0,0,100,-7,7,8,9,0,22,-7,2,2,65,-8,4,1,1,83
0,75,98,2,54,21,0,0,100,-7,7,8,24,1,13,0,1,1,36,-8,7,1,1,67
0,88,302,9,105,22,0,0,100,-7,7,8,22,2,23,-8,0,0,2,15,5,2,0,64
0,72,84,4,53,29,0,0,100,-7,7,8,30,2,27,0,1,1,43,48,9,5,3,64
0,80,193,5,61,38,0,0,95,17,5,6,43,1,16,0,1,1,34,-8,6,1,0,64
0,76,264,3,113,15,1,1,94,41,6,2,16,2,38,5,2,1,0,69,0,2,0,38
0,73,187,11,77,24,0,0,100,-7,7,8,24,1,50,10,0,0,48,87,4,3,2,100
0,70,178,10,64,28,0,0,100,-7,7,8,28,1,50,0,0,0,69,81,7,3,4,65
0,74,283,17,75,10,2,1,92,38,6,5,13,0,77,2,2,2,49,-8,3,-8,0,100
0,82,157,6,80,24,0,0,96,26,6,6,26,2,77,4,1,1,10,56,1,2,0,50
0,71,63,6,161,27,0,0,89,18,6,6,5,1,14,-7,1,1,63,-8,3,1,3,45
0,86,269,5,80,25,0,0,100,-7,7,8,25,1,16,4,1,1,2,-8,3,1,0,27
0,70,206,9,108,30,3,3,97,-8,6,6,34,1,66,0,1,1,0,50,1,2,-8,80
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,88,211,2,57,19,0,0,100,-7,7,8,38,1,14,-8,0,0,6,10,3,2,0,45
0,61,94,3,50,35,1,0,92,2,4,5,37,2,35,0,0,0,72,100,3,2,1,100
0,78,227,5,92,28,0,0,100,-7,7,8,43,4,57,5,2,2,49,79,3,2,2,63
0,87,126,7,71,21,0,0,100,-7,7,8,22,1,38,13,0,0,10,50,2,2,0,67
0,84,247,5,84,22,0,0,100,-7,6,7,22,2,50,-7,2,2,25,90,4,2,0,86
0,90,152,28,107,3,0,0,100,-7,7,8,3,0,67,13,0,0,0,5,0,1,0,50
0,70,288,5,67,32,0,0,97,-8,6,6,34,3,21,0,1,1,25,41,9,2,1,65
0,88,203,21,115,13,0,0,100,-7,7,8,13,0,23,0,0,0,0,37,1,2,0,60
0,74,184,3,76,31,0,0,97,38,6,6,35,1,9,1,2,2,44,11,5,2,1,78
0,77,175,8,54,13,1,1,100,-7,6,8,13,1,15,0,1,1,6,-8,2,1,0,75
0,75,365,13,130,19,0,0,89,13,6,6,19,0,21,0,1,1,45,-8,4,1,0,50
0,90,249,20,94,38,0,0,100,-7,7,8,38,0,11,-7,0,0,5,-8,1,1,0,12
0,62,163,5,54,42,2,0,91,14,6,5,45,3,57,0,7,7,35,52,3,6,1,56
0,83,177,6,77,40,1,0,98,49,6,5,41,3,54,0,1,1,19,70,3,5,0,62
0,81,188,3,75,47,0,0,100,-7,7,8,48,2,17,1,1,1,2,-8,4,1,0,36
0,63,189,11,68,22,1,0,91,34,6,5,23,1,43,0,0,0,74,-8,7,2,3,69
0,64,166,2,58,14,2,0,89,18,6,5,19,3,58,3,1,1,41,82,3,6,0,82
0,79,83,2,39,28,0,0,100,-7,7,8,31,4,17,0,3,3,6,89,3,3,0,46
0,78,126,7,58,41,0,0,100,-7,7,8,45,2,51,0,2,2,14,75,3,5,0,50
0,71,179,6,107,37,0,0,97,53,6,6,12,1,35,2,3,1,38,93,7,3,2,56
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
1,61,209,1,89,34,2,2,83,10,0,2,41,3,44,0,8,8,35,46,8,4,1,76
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,82,151,4,68,25,0,0,100,-7,7,8,25,1,8,23,0,0,6,-8,4,1,1,38
0,86,292,5,114,20,0,0,100,-7,7,8,22,1,24,6,0,0,6,12,3,1,1,57
0,67,255,1,104,41,6,6,88,12,6,6,48,1,21,0,1,1,30,59,3,4,1,39
0,81,261,11,110,27,0,0,96,53,6,6,27,1,22,0,0,0,23,13,11,2,0,65
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,87,163,84,109,9,0,0,100,-7,7,8,9,0,33,-8,0,0,28,-8,3,1,0,67
0,47,147,6,43,15,2,2,71,6,1,3,18,1,59,0,0,0,91,76,4,6,4,91
0,86,-8,11,98,32,0,0,100,-7,7,8,0,1,9,16,0,0,20,-8,3,1,0,38
0,77,191,8,97,11,0,0,86,45,6,6,14,1,50,-7,0,0,43,-8,2,1,0,100
0,80,263,14,84,23,0,0,96,-8,6,6,23,0,52,0,0,0,8,33,4,3,0,70
0,85,320,17,104,18,0,0,94,46,6,6,46,0,17,-8,0,0,3,75,1,2,0,27
0,72,184,26,99,26,1,0,96,11,4,5,30,0,56,22,0,0,0,85,0,2,0,50
0,82,153,5,85,12,0,0,87,64,6,6,15,2,67,-8,0,0,1,73,1,5,0,86
0,73,83,2,37,24,0,0,100,-7,7,8,25,2,24,0,2,2,29,58,3,2,1,45
0,91,538,47,212,12,0,0,100,-7,7,8,12,0,17,0,0,0,4,-8,1,-8,0,14
0,71,75,2,29,14,0,0,100,-7,7,8,16,3,25,0,1,1,48,91,3,2,1,100
0,69,216,36,82,15,1,1,93,24,6,6,15,0,33,-8,0,0,51,-8,8,1,0,100
0,75,153,15,83,22,0,0,95,20,6,6,39,0,18,1,5,5,13,-8,1,-8,0,33
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,79,236,6,77,37,0,0,95,33,6,6,37,1,49,0,0,0,7,79,4,4,0,73
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,68,147,27,61,17,0,0,78,14,6,6,18,0,39,0,1,1,28,57,3,2,1,63
0,75,260,28,126,22,0,0,100,-7,7,8,22,0,14,0,0,0,47,-8,6,1,3,57
0,56,49,2,24,19,0,0,95,2,4,6,22,4,18,0,0,0,48,100,6,2,1,67
0,65,124,2,53,44,0,0,96,27,6,6,45,4,33,0,3,3,46,91,5,4,1,82
0,85,326,4,120,21,0,0,100,-7,7,8,44,1,26,4,3,3,5,39,2,2,0,31
0,82,300,32,117,22,0,0,100,-7,7,8,23,0,22,0,1,1,41,43,3,2,1,63
0,73,280,8,104,49,0,0,96,60,6,6,52,1,23,2,2,2,51,91,4,2,1,43
0,84,319,10,95,32,0,0,100,-7,7,8,35,2,23,0,0,0,19,89,5,1,0,50
0,71,151,3,76,44,1,1,98,11,2,4,45,2,16,-7,0,0,19,70,9,3,1,55
0,69,151,3,61,10,0,0,90,6,4,6,10,2,40,2,1,1,117,52,1,2,1,75
0,72,-8,5,79,20,0,0,100,-7,7,8,0,3,55,4,1,1,61,76,3,7,1,91
0,66,178,1,44,13,0,0,94,21,6,6,16,6,38,-7,1,1,40,66,4,3,1,80
0,91,412,8,102,18,0,0,100,-7,7,8,19,1,42,5,1,1,4,-8,2,1,0,43
0,81,113,2,53,15,0,0,100,-7,7,8,16,3,0,-7,1,1,19,-8,4,-8,0,44
0,86,342,5,122,7,0,0,100,-7,7,8,7,2,14,0,7,7,7,-8,2,-8,0,100
0,73,424,3,78,36,0,0,100,-7,7,8,40,5,20,3,1,1,13,-8,6,1,1,44
0,73,121,9,64,33,0,0,100,-7,6,8,34,4,35,0,2,2,35,64,10,2,1,92
0,72,150,7,79,49,1,1,100,-7,6,8,49,1,39,0,4,4,6,-8,5,1,2,33
0,90,260,2,74,27,0,0,100,-7,7,8,34,3,20,13,1,0,1,92,1,3,0,33
0,80,222,3,96,28,0,0,93,21,6,6,29,2,41,0,0,0,14,45,2,4,0,46
0,81,177,4,52,25,0,0,96,27,6,6,26,1,23,3,3,3,14,77,4,3,0,62
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,59,307,86,223,6,2,2,63,16,6,6,8,0,25,-8,0,0,52,-8,3,1,1,80
0,82,336,33,142,15,0,0,100,-7,7,8,15,0,13,0,1,1,29,-8,4,-8,1,57
0,85,181,6,99,15,0,0,100,-7,7,8,16,2,33,6,0,0,8,69,2,3,0,60
0,77,148,5,84,14,0,0,100,-7,7,8,15,1,53,4,1,1,57,54,1,3,1,83
0,84,83,4,61,22,0,0,100,-7,7,8,19,5,41,4,1,1,4,91,3,2,0,56
0,75,174,9,78,17,1,1,100,-7,6,8,17,1,53,8,0,0,15,64,2,2,0,44
0,92,152,15,154,14,0,0,100,-7,7,8,15,0,47,-7,0,0,7,79,2,2,0,80
0,84,143,3,72,22,0,0,100,-7,7,8,22,1,50,4,1,1,0,70,0,3,-8,50
0,87,294,8,93,35,0,0,100,-7,7,8,60,2,23,0,1,1,2,71,1,4,0,24
0,79,335,11,106,44,0,0,96,35,6,6,45,1,40,11,0,0,3,74,1,4,0,46
0,84,329,25,158,9,1,0,90,75,6,5,10,0,10,9,0,0,0,-8,3,-8,0,50
0,85,-8,8,104,24,0,0,96,-8,6,6,0,2,8,13,0,0,1,71,6,2,0,42
0,79,133,2,68,27,0,0,100,-7,7,8,30,3,36,0,4,4,1,93,4,2,0,60
1,63,99,4,41,20,0,0,100,-7,7,8,20,2,50,2,2,2,70,88,7,2,4,82
0,76,400,3,97,17,1,1,94,35,6,6,17,2,18,2,1,1,2,96,4,2,0,75
0,78,149,5,57,22,0,0,100,-7,7,8,22,3,27,0,1,1,16,96,4,3,0,73
0,91,-8,20,113,15,0,0,100,-7,7,8,0,0,20,1,1,1,3,14,1,1,0,29
0,81,137,1,55,20,0,0,100,-7,7,8,23,3,43,1,4,3,33,92,2,3,0,63
0,78,208,5,98,35,0,0,97,-8,6,6,38,4,34,5,3,2,16,89,11,6,0,77
0,78,202,2,70,15,0,0,94,-8,6,6,17,4,18,1,1,1,10,-8,4,1,0,38
0,75,191,5,97,28,0,0,97,1,6,6,30,1,28,5,1,1,3,37,5,3,0,47
0,70,312,8,90,31,0,0,100,-7,7,8,31,1,13,0,0,0,49,72,8,1,3,43
0,88,-8,1,112,23,0,0,100,-7,7,8,0,2,33,3,1,1,1,87,1,2,0,30
0,75,139,3,54,14,0,0,94,46,6,6,16,2,19,0,1,1,43,33,1,2,1,43
0,76,330,15,169,25,0,0,100,-7,7,8,19,0,16,15,0,0,35,56,5,1,3,41
1,65,121,1,41,20,2,2,88,9,0,2,26,3,27,0,5,5,15,52,3,4,0,47
0,74,175,5,64,34,0,0,100,-7,7,8,34,2,29,4,1,1,53,99,5,2,0,50
0,89,159,11,62,9,0,0,100,-7,7,8,9,3,22,11,1,0,2,-8,1,1,0,33
0,83,157,25,206,5,0,0,100,-7,7,8,22,0,0,7,0,0,15,-8,2,-8,0,50
0,81,311,6,80,22,0,0,100,-7,7,8,23,1,9,0,0,0,24,-8,5,1,1,67
0,65,137,6,76,22,6,2,73,12,6,4,30,1,60,1,2,2,45,55,3,4,0,100
0,68,-8,2,67,14,2,0,79,57,6,5,0,1,58,-7,1,1,46,81,4,5,1,100
0,66,60,25,115,34,1,0,97,0,3,5,2,0,29,-8,0,0,1,52,3,6,0,38
0,80,104,10,93,36,0,0,97,36,6,6,6,1,23,8,0,0,18,-8,3,3,0,46
0,76,270,5,97,19,3,3,95,62,6,2,5,1,35,5,0,0,2,70,4,3,0,58
0,66,288,13,80,32,0,0,85,2,4,6,33,0,33,12,0,0,43,-8,5,1,1,60
0,73,196,14,85,31,0,0,97,23,6,6,33,0,42,0,0,0,53,-8,4,1,1,100
0,84,203,5,106,4,0,0,75,44,6,6,4,1,25,-7,2,2,5,-8,1,-8,0,50
0,83,197,3,62,18,0,0,100,-7,6,7,32,3,39,3,2,2,22,50,5,3,0,90
0,66,261,6,108,23,1,0,79,2,4,5,33,2,48,11,0,0,24,30,3,3,0,46
0,71,268,6,77,14,1,1,100,-7,0,8,15,2,50,0,0,0,3,-8,1,1,0,50
0,83,396,4,207,7,0,0,100,-7,7,8,7,1,0,1,2,2,45,-8,2,-8,1,40
0,75,162,8,77,40,0,0,100,-7,7,8,42,1,20,7,0,0,27,-8,5,2,1,64
0,68,158,2,63,42,1,1,91,4,4,4,47,5,40,0,2,2,5,62,4,4,0,57
0,65,120,3,51,9,1,1,70,51,6,6,10,3,50,2,2,1,47,89,4,2,0,86
0,86,253,7,64,42,0,0,100,-7,7,8,66,1,19,13,0,0,1,41,2,2,0,17
0,59,374,6,117,65,0,0,99,6,4,6,67,5,46,-7,0,0,42,50,12,7,4,69
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,85,-8,16,99,18,0,0,100,-7,7,8,0,0,0,1,1,1,18,-8,4,-8,0,67
0,65,292,4,62,42,1,0,96,1,3,5,45,4,31,0,3,3,11,89,3,4,0,35
0,63,123,2,43,28,0,0,90,4,4,6,29,8,62,1,6,6,0,-8,0,6,0,60
0,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,68,348,12,91,34,0,0,100,-7,7,8,34,0,32,0,0,0,78,68,11,4,7,76
0,73,190,27,101,22,0,0,96,67,6,6,34,0,30,-8,1,1,36,-8,3,2,2,60
0,69,155,20,55,11,1,1,93,29,5,2,14,0,36,-8,0,0,24,49,3,3,0,86
0,85,211,5,73,19,0,0,100,-7,7,8,33,4,11,0,1,1,17,-8,3,1,0,33
0,88,530,5,182,17,0,0,100,-7,7,8,17,2,24,0,0,0,3,81,5,2,0,64
0,76,38,8,21,4,0,0,100,-7,7,8,4,1,50,0,1,1,0,45,0,2,0,67
0,73,347,8,120,37,1,1,95,22,6,4,53,2,46,0,1,1,66,84,5,2,2,70
0,67,311,3,56,31,0,0,100,-7,7,8,31,8,45,0,2,2,48,92,8,8,2,94
0,80,241,4,63,28,0,0,100,-7,7,8,28,6,18,0,4,4,5,-8,3,1,0,22
1,55,201,40,114,19,6,2,63,4,3,5,24,0,42,-7,0,0,50,-8,6,2,1,100
0,71,-8,2,71,20,0,0,92,16,6,6,26,5,42,2,2,2,37,-8,4,1,0,63
0,86,136,7,82,11,0,0,100,-7,7,8,11,1,9,-7,1,1,6,-8,2,-8,0,50
0,88,214,4,114,31,0,0,100,-7,7,8,31,2,13,0,1,1,16,-8,2,1,0,19
0,75,224,19,97,21,0,0,100,-7,7,8,21,0,33,-7,0,0,57,49,2,2,2,36
0,82,368,6,106,23,0,0,100,-7,7,8,23,2,22,0,1,1,8,-8,3,1,1,36
0,91,473,18,161,20,0,0,100,-7,7,8,21,0,33,0,0,0,3,-8,3,-8,0,38
0,77,129,15,66,19,0,0,95,48,6,6,19,0,47,14,0,0,40,29,2,2,0,80
0,87,270,17,96,19,0,0,100,-7,7,8,51,0,45,-8,0,0,8,36,3,3,0,67
0,88,223,26,95,24,0,0,100,-7,7,8,27,0,4,0,1,1,0,-8,4,1,1,38
0,72,298,1,84,22,0,0,96,34,6,6,25,2,20,1,1,1,33,-8,4,-8,2,57
0,86,181,3,89,11,0,0,100,-7,7,8,11,1,9,1,2,2,5,-8,2,-8,0,50
0,83,221,3,76,33,0,0,100,-7,7,8,35,3,21,4,1,1,7,61,3,3,0,29
0,71,236,1,69,19,0,0,91,2,4,6,22,3,50,1,4,3,18,-8,3,2,0,56
0,73,170,21,70,28,1,1,100,-7,0,8,28,0,36,-7,0,0,28,8,2,2,1,50
0,85,83,18,50,20,0,0,100,-7,7,8,20,0,50,-7,1,1,5,58,1,4,0,50
0,73,-8,0,69,24,0,0,88,10,6,6,0,4,20,0,2,2,8,78,1,2,1,27
0,57,298,4,58,47,1,0,92,1,4,5,48,5,75,0,1,1,51,77,5,7,1,92
0,87,244,22,94,20,0,0,100,-7,7,8,24,0,25,6,0,0,0,-8,0,1,0,11
0,67,176,7,73,24,1,1,92,10,4,4,19,3,20,9,0,0,26,-8,9,1,1,65
0,56,195,2,57,40,0,0,95,7,4,6,83,2,37,1,4,4,38,83,8,6,4,71
0,62,152,10,79,18,5,1,72,20,6,4,25,1,28,0,1,1,81,80,5,2,3,78
0,77,176,23,87,13,0,0,100,-7,7,8,13,0,31,0,1,1,51,-8,3,1,2,57
0,76,-8,2,17,7,0,0,100,-7,7,8,0,1,33,2,2,2,9,73,3,2,0,63
0,68,218,15,88,25,0,0,82,6,4,6,28,0,50,1,1,1,49,85,3,2,1,86
1,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9,-9
0,84,210,5,106,31,0,0,100,-7,7,8,31,3,45,6,0,0,8,76,2,4,0,46
0,68,373,2,105,33,0,0,91,4,4,6,34,2,50,21,0,0,36,70,3,3,1,55
0,83,240,6,94,19,0,0,100,-7,7,8,19,2,47,0,0,0,21,88,3,2,0,83
0,83,493,11,135,15,0,0,94,-7,5,7,16,1,44,7,0,0,20,81,3,1,0,44
0,84,264,11,102,26,0,0,96,-7,5,7,27,1,33,1,1,1,21,57,7,3,0,100
0,79,390,4,117,28,0,0,97,3,4,6,31,3,23,3,1,1,5,-8,4,1,0,36
0,74,188,8,90,25,1,0,96,73,6,5,27,2,46,0,0,0,29,49,6,3,1,64
0,71,386,2,86,30,1,0,97,10,3,5,33,2,24,0,0,0,24,60,5,5,1,53
0,82,194,4,102,26,0,0,100,-7,7,8,15,2,35,-8,2,0,12,51,3,3,0,67
0,72,154,2,76,47,0,0,100,-7,7,8,12,3,13,3,2,2,20,-8,9,4,1,48
0,72,226,8,80,26,0,0,96,36,6,6,27,3,26,9,0,0,44,78,4,3,1,75
0,91,-8,10,99,11,0,0,100,-7,7,8,0,1,73,0,3,3,0,-8,1,1,0,50
0,64,132,3,49,30,0,0,100,-7,7,8,39,3,57,0,4,4,65,75,10,2,2,86
0,60,224,5,88,27,0,0,93,5,4,6,27,2,41,3,3,3,58,83,5,6,1,75
0,86,289,18,91,38,0,0,100,-7,7,8,38,0,13,0,0,0,7,16,6,3,1,41
0,92,407,10,124,16,0,0,100,-7,7,8,18,1,17,9,0,0,1,-8,2,1,0,50
0,61,124,2,56,7,2,1,70,12,6,4,10,1,40,-7,1,0,72,-8,2,2,1,67
0,57,361,34,164,24,1,1,85,14,6,2,19,0,27,5,1,0,23,-8,6,1,0,73
0,82,395,21,153,35,0,0,100,-7,7,8,36,0,25,0,0,0,18,-8,4,1,0,60
0,89,167,26,92,16,0,0,100,-7,7,8,16,0,38,0,0,0,1,44,1,2,0,60
0,68,189,2,54,19,0,0,100,-7,7,8,20,3,20,1,5,5,31,33,8,2,1,77
0,65,129,10,64,30,0,0,78,2,4,6,32,3,34,0,1,1,17,99,2,10,0,67
0,82,172,0,71,23,0,0,100,-7,7,8,24,4,54,0,1,1,4,81,4,3,0,70
0,86,348,11,109,20,0,0,100,-7,7,8,20,1,40,8,0,0,4,82,3,3,0,86
0,70,259,3,47,21,0,0,100,-7,7,8,21,5,19,2,2,2,55,-8,1,3,1,80
0,65,100,9,40,15,0,0,93,9,4,6,15,3,47,0,0,0,50,65,3,2,0,71
0,80,207,1,98,24,0,0,93,56,6,6,28,3,32,0,1,1,19,-8,6,-8,0,58
0,61,121,2,41,39,0,0,98,37,6,6,41,6,41,2,4,4,38,96,7,2,1,47
0,83,238,3,128,54,0,0,100,-7,7,8,56,2,27,3,1,1,8,27,4,3,1,47
0,57,382,6,125,36,3,0,62,28,6,5,45,4,27,0,2,2,72,93,10,5,3,76
0,73,325,1,77,17,0,0,100,-7,7,8,19,3,32,0,0,0,70,90,2,2,2,63
0,70,207,0,74,22,0,0,100,-7,7,8,23,1,13,0,1,1,62,25,5,3,2,67
0,85,259,12,72,32,0,0,100,-7,7,8,34,0,41,0,1,1,4,-8,3,1,0,67
0,65,67,24,36,5,1,1,100,-7,7,8,5,0,80,-7,0,0,99,-8,1,1,-8,100
0,81,398,2,112,17,0,0,100,-7,7,8,18,2,33,0,0,0,47,60,5,2,1,64
0,69,111,20,65,14,2,2,93,35,6,6,17,0,33,0,0,0,11,73,1,1,-8,67
0,83,361,8,94,25,0,0,96,63,6,6,26,2,27,0,0,0,11,61,3,2,0,42
0,67,172,6,69,36,0,0,100,-7,7,8,38,4,31,0,2,2,25,87,6,3,1,69
0,86,215,5,80,38,0,0,100,-7,7,8,39,2,16,12,0,0,2,-8,1,2,0,21
0,68,214,3,78,8,1,0,89,9,3,5,9,2,22,-8,0,0,43,-8,3,1,1,67
0,80,185,2,64,41,0,0,100,-7,7,8,46,5,37,0,4,4,3,93,4,4,0,56
0,83,384,2,179,24,0,0,100,-7,7,8,26,1,19,1,1,1,4,-8,1,1,0,38
0,85,245,4,120,20,0,0,100,-7,7,8,21,1,24,0,1,1,14,-8,2,1,1,30
0,74,123,6,69,27,1,1,86,39,6,3,29,1,38,0,3,3,18,88,6,2,1,80
0,78,197,8,93,17,1,1,94,28,6,2,18,1,33,22,0,0,8,-8,1,1,0,33
0,81,142,1,59,15,0,0,100,-7,7,8,18,2,56,1,3,3,0,60,1,2,0,50
0,84,204,5,58,24,0,0,100,-7,7,8,26,5,38,1,2,1,2,96,4,2,0,46
0,67,232,11,91,28,0,0,96,40,6,6,28,1,21,0,4,4,39,90,7,3,3,67
0,65,166,11,63,21,1,1,83,25,5,2,30,1,35,-7,0,0,58,4,5,2,1,88
0,73,93,5,43,20,0,0,95,24,6,6,20,2,30,0,0,0,47,100,6,2,1,60
